diakid	datum	ertek	tipus	targyid
287	2010.10.12	4	röpdolgozat	19
244	2010.10.12	3	röpdolgozat	19
181	2010.10.12	4	röpdolgozat	19
302	2010.10.12	4	röpdolgozat	19
243	2010.10.12	4	röpdolgozat	19
269	2010.10.12	3	röpdolgozat	19
294	2010.10.12	4	röpdolgozat	19
288	2010.10.12	2	szóbeli felelet	19
246	2010.10.12	5	szóbeli felelet	19
158	2010.10.12	5	szóbeli felelet	3
116	2010.10.12	5	szóbeli felelet	3
176	2010.10.12	3	szóbeli felelet	3
117	2010.10.12	4	szóbeli felelet	3
180	2010.10.12	4	szóbeli felelet	3
164	2010.10.12	5	szóbeli felelet	3
159	2010.10.12	1	szóbeli felelet	3
185	2010.10.12	4	szóbeli felelet	3
128	2010.10.12	5	szóbeli felelet	3
107	2010.10.12	2	szóbeli felelet	3
134	2010.10.12	1	szóbeli felelet	3
155	2010.10.12	5	szóbeli felelet	3
121	2010.10.12	5	szóbeli felelet	3
208	2010.10.12	4	szóbeli felelet	3
190	2010.10.12	4	szóbeli felelet	3
184	2010.10.12	3	szóbeli felelet	3
209	2010.10.12	5	szóbeli felelet	3
196	2010.10.12	1	szóbeli felelet	3
199	2010.10.12	4	szóbeli felelet	3
162	2010.10.12	5	szóbeli felelet	3
166	2010.10.12	5	szóbeli felelet	3
149	2010.10.12	2	szóbeli felelet	3
173	2010.10.12	4	szóbeli felelet	3
195	2010.10.12	4	szóbeli felelet	3
160	2010.10.12	2	szóbeli felelet	3
163	2010.10.12	5	szóbeli felelet	3
124	2010.10.12	4	szóbeli felelet	3
131	2010.10.12	4	szóbeli felelet	3
132	2010.10.12	5	szóbeli felelet	3
172	2010.10.12	3	szóbeli felelet	3
114	2010.10.13	5	röpdolgozat	3
178	2010.10.13	4	röpdolgozat	3
139	2010.10.13	5	röpdolgozat	3
138	2010.10.13	4	röpdolgozat	3
120	2010.10.13	3	röpdolgozat	3
147	2010.10.13	2	röpdolgozat	3
192	2010.10.13	3	röpdolgozat	3
154	2010.10.13	4	röpdolgozat	3
148	2010.10.13	4	röpdolgozat	3
144	2010.10.13	4	röpdolgozat	3
123	2010.10.13	4	röpdolgozat	3
202	2010.10.13	1	röpdolgozat	3
151	2010.10.13	4	röpdolgozat	3
200	2010.10.13	2	röpdolgozat	3
206	2010.10.13	4	röpdolgozat	3
201	2010.10.13	3	röpdolgozat	3
154	2010.10.13	5	órai munka	3
223	2010.10.13	3	röpdolgozat	10
225	2010.10.13	4	röpdolgozat	10
228	2010.10.13	5	röpdolgozat	10
236	2010.10.13	5	röpdolgozat	10
258	2010.10.13	5	röpdolgozat	10
261	2010.10.13	5	röpdolgozat	10
158	2010.10.13	4	témazáró dolgozat	10
116	2010.10.13	5	témazáró dolgozat	10
176	2010.10.13	4	témazáró dolgozat	10
117	2010.10.13	3	témazáró dolgozat	10
180	2010.10.13	4	témazáró dolgozat	10
164	2010.10.13	4	témazáró dolgozat	10
159	2010.10.13	2	témazáró dolgozat	10
185	2010.10.13	4	témazáró dolgozat	10
128	2010.10.13	5	témazáró dolgozat	10
107	2010.10.13	5	témazáró dolgozat	10
134	2010.10.13	3	témazáró dolgozat	10
155	2010.10.13	5	témazáró dolgozat	10
121	2010.10.13	5	témazáró dolgozat	10
113	2010.10.13	5	témazáró dolgozat	10
208	2010.10.13	3	témazáró dolgozat	10
184	2010.10.13	5	témazáró dolgozat	10
209	2010.10.13	5	témazáró dolgozat	10
196	2010.10.13	2	témazáró dolgozat	10
199	2010.10.13	5	témazáró dolgozat	10
162	2010.10.13	5	témazáró dolgozat	10
166	2010.10.13	5	témazáró dolgozat	10
149	2010.10.13	3	témazáró dolgozat	10
173	2010.10.13	4	témazáró dolgozat	10
195	2010.10.13	4	témazáró dolgozat	10
160	2010.10.13	2	témazáró dolgozat	10
163	2010.10.13	5	témazáró dolgozat	10
124	2010.10.13	5	témazáró dolgozat	10
111	2010.10.13	5	témazáró dolgozat	10
174	2010.10.13	4	témazáró dolgozat	10
131	2010.10.13	5	témazáró dolgozat	10
132	2010.10.13	5	témazáró dolgozat	10
106	2010.10.13	4	témazáró dolgozat	10
172	2010.10.13	4	témazáró dolgozat	10
128	2010.10.13	4	röpdolgozat	10
222	2010.10.13	5	órai munka	6
39	2010.10.13	5	szóbeli felelet	12
48	2010.10.13	5	szóbeli felelet	12
72	2010.10.13	5	szóbeli felelet	12
1	2010.10.13	5	szóbeli felelet	12
22	2010.10.13	5	szóbeli felelet	12
57	2010.10.13	5	szóbeli felelet	12
3	2010.10.13	5	szóbeli felelet	12
58	2010.10.13	5	szóbeli felelet	12
22	2010.10.13	5	szóbeli felelet	12
221	2010.10.13	5	röpdolgozat	12
251	2010.10.13	5	röpdolgozat	12
291	2010.10.13	5	röpdolgozat	12
254	2010.10.13	5	röpdolgozat	12
311	2010.10.13	5	röpdolgozat	12
260	2010.10.13	5	röpdolgozat	12
301	2010.10.13	5	röpdolgozat	12
93	2010.10.13	2	szóbeli felelet	15
80	2010.10.13	3	szóbeli felelet	15
3	2010.10.13	4	szóbeli felelet	15
99	2010.10.13	4	szóbeli felelet	15
4	2010.10.13	4	szóbeli felelet	15
278	2010.10.13	5	röpdolgozat	2
262	2010.10.13	5	röpdolgozat	2
233	2010.10.13	5	röpdolgozat	2
234	2010.10.13	4	röpdolgozat	2
250	2010.10.13	5	röpdolgozat	2
235	2010.10.13	4	röpdolgozat	2
216	2010.10.13	5	röpdolgozat	2
263	2010.10.13	5	röpdolgozat	2
295	2010.10.13	5	röpdolgozat	2
283	2010.10.13	5	röpdolgozat	2
252	2010.10.13	4	röpdolgozat	2
253	2010.10.13	5	röpdolgozat	2
288	2010.10.13	5	röpdolgozat	2
304	2010.10.13	4	röpdolgozat	2
231	2010.10.13	5	röpdolgozat	2
265	2010.10.13	5	röpdolgozat	2
286	2010.10.13	5	röpdolgozat	2
273	2010.10.13	5	röpdolgozat	2
230	2010.10.13	4	röpdolgozat	2
310	2010.10.13	5	röpdolgozat	2
276	2010.10.13	4	röpdolgozat	2
247	2010.10.13	5	röpdolgozat	2
238	2010.10.13	5	röpdolgozat	2
239	2010.10.13	5	röpdolgozat	2
296	2010.10.13	5	röpdolgozat	2
284	2010.10.13	4	röpdolgozat	2
266	2010.10.13	5	röpdolgozat	2
246	2010.10.13	5	röpdolgozat	2
317	2010.10.13	5	röpdolgozat	2
300	2010.10.13	4	röpdolgozat	2
287	2010.10.13	5	röpdolgozat	2
244	2010.10.13	5	röpdolgozat	2
181	2010.10.13	5	röpdolgozat	2
302	2010.10.13	5	röpdolgozat	2
243	2010.10.13	5	röpdolgozat	2
269	2010.10.13	5	röpdolgozat	2
198	2010.10.13	4	szóbeli felelet	13
18	2010.10.13	4	szóbeli felelet	13
396	2010.10.13	5	szóbeli felelet	12
359	2010.10.13	5	szóbeli felelet	12
424	2010.10.13	5	szóbeli felelet	12
223	2010.10.13	1	röpdolgozat	12
257	2010.10.13	5	röpdolgozat	13
266	2010.10.13	3	röpdolgozat	13
158	2010.10.13	1	szóbeli felelet	6
116	2010.10.13	3	szóbeli felelet	6
176	2010.10.13	1	szóbeli felelet	6
117	2010.10.13	2	szóbeli felelet	6
180	2010.10.13	2	szóbeli felelet	6
164	2010.10.13	2	szóbeli felelet	6
159	2010.10.13	1	szóbeli felelet	6
185	2010.10.13	3	szóbeli felelet	6
128	2010.10.13	3	szóbeli felelet	6
107	2010.10.13	1	szóbeli felelet	6
134	2010.10.13	2	szóbeli felelet	6
155	2010.10.13	5	szóbeli felelet	6
121	2010.10.13	2	szóbeli felelet	6
113	2010.10.13	2	szóbeli felelet	6
208	2010.10.13	2	szóbeli felelet	6
190	2010.10.13	2	szóbeli felelet	6
184	2010.10.13	3	szóbeli felelet	6
209	2010.10.13	1	szóbeli felelet	6
196	2010.10.13	1	szóbeli felelet	6
199	2010.10.13	3	szóbeli felelet	6
162	2010.10.13	2	szóbeli felelet	6
166	2010.10.13	4	szóbeli felelet	6
149	2010.10.13	1	szóbeli felelet	6
173	2010.10.13	1	szóbeli felelet	6
195	2010.10.13	1	szóbeli felelet	6
160	2010.10.13	1	szóbeli felelet	6
163	2010.10.13	1	szóbeli felelet	6
124	2010.10.13	3	szóbeli felelet	6
111	2010.10.13	4	szóbeli felelet	6
174	2010.10.13	2	szóbeli felelet	6
131	2010.10.13	3	szóbeli felelet	6
132	2010.10.13	2	szóbeli felelet	6
106	2010.10.13	4	szóbeli felelet	6
172	2010.10.13	2	szóbeli felelet	6
397	2010.10.13	5	szóbeli felelet	3
187	2010.10.13	5	röpdolgozat	17
180	2010.10.13	2	röpdolgozat	17
118	2010.10.13	5	röpdolgozat	17
203	2010.10.13	3	röpdolgozat	17
210	2010.10.13	3	röpdolgozat	17
135	2010.10.13	1	röpdolgozat	17
138	2010.10.13	2	röpdolgozat	17
173	2010.10.13	2	röpdolgozat	17
163	2010.10.13	3	röpdolgozat	17
106	2010.10.13	1	röpdolgozat	17
421	2010.10.13	5	röpdolgozat	14
421	2010.10.13	3	témazáró dolgozat	14
270	2010.10.14	5	témazáró dolgozat	19
362	2010.10.14	5	szóbeli felelet	6
295	2010.10.14	5	röpdolgozat	18
283	2010.10.14	5	röpdolgozat	18
286	2010.10.14	4	röpdolgozat	18
287	2010.10.14	5	röpdolgozat	18
301	2010.10.14	5	röpdolgozat	18
83	2010.10.14	1	röpdolgozat	18
89	2010.10.14	5	röpdolgozat	18
33	2010.10.14	4	röpdolgozat	18
38	2010.10.14	5	röpdolgozat	18
53	2010.10.14	5	röpdolgozat	18
378	2010.10.14	5	órai munka	6
340	2010.10.14	4	szóbeli felelet	6
303	2010.10.14	4	röpdolgozat	10
309	2010.10.14	3	röpdolgozat	10
270	2010.10.14	5	röpdolgozat	10
275	2010.10.14	4	röpdolgozat	10
272	2010.10.14	5	szóbeli felelet	10
285	2010.10.14	5	röpdolgozat	10
281	2010.10.14	4	röpdolgozat	10
373	2010.10.14	3	röpdolgozat	10
346	2010.10.14	5	röpdolgozat	10
392	2010.10.14	4	röpdolgozat	10
358	2010.10.14	4	röpdolgozat	10
404	2010.10.14	2	röpdolgozat	10
355	2010.10.14	4	röpdolgozat	10
100	2010.10.14	3	témazáró dolgozat	4
47	2010.10.14	3	témazáró dolgozat	4
48	2010.10.14	5	témazáró dolgozat	4
55	2010.10.14	2	témazáró dolgozat	4
44	2010.10.14	4	témazáró dolgozat	4
45	2010.10.14	4	témazáró dolgozat	4
71	2010.10.14	2	témazáró dolgozat	4
78	2010.10.14	5	témazáró dolgozat	4
426	2010.10.14	5	röpdolgozat	4
119	2010.10.14	5	röpdolgozat	4
120	2010.10.14	5	röpdolgozat	4
202	2010.10.14	4	röpdolgozat	4
200	2010.10.14	5	röpdolgozat	4
206	2010.10.14	5	röpdolgozat	4
201	2010.10.14	5	röpdolgozat	4
291	2010.10.14	3	röpdolgozat	4
255	2010.10.14	5	szóbeli felelet	4
279	2010.10.14	5	témazáró dolgozat	4
274	2010.10.14	5	szóbeli felelet	4
213	2010.10.14	4	témazáró dolgozat	4
213	2010.10.14	5	szóbeli felelet	4
301	2010.10.14	5	szóbeli felelet	4
306	2010.10.14	4	témazáró dolgozat	4
241	2010.10.14	4	témazáró dolgozat	4
241	2010.10.14	3	röpdolgozat	4
220	2010.10.14	5	témazáró dolgozat	4
214	2010.10.14	4	témazáró dolgozat	4
214	2010.10.14	3	röpdolgozat	4
318	2010.10.14	3	röpdolgozat	2
100	2010.10.14	4	témazáró dolgozat	10
7	2010.10.14	4	témazáró dolgozat	10
39	2010.10.14	5	témazáró dolgozat	10
44	2010.10.14	4	témazáró dolgozat	10
11	2010.10.14	5	témazáró dolgozat	10
70	2010.10.14	4	témazáró dolgozat	10
42	2010.10.14	4	témazáró dolgozat	10
90	2010.10.14	3	témazáró dolgozat	10
32	2010.10.14	4	témazáró dolgozat	10
74	2010.10.14	5	témazáró dolgozat	10
13	2010.10.14	5	témazáró dolgozat	10
47	2010.10.14	5	témazáró dolgozat	10
48	2010.10.14	5	témazáró dolgozat	10
97	2010.10.14	5	témazáró dolgozat	10
5	2010.10.14	5	témazáró dolgozat	10
71	2010.10.14	4	témazáró dolgozat	10
86	2010.10.14	1	témazáró dolgozat	10
72	2010.10.14	3	témazáró dolgozat	10
1	2010.10.14	4	témazáró dolgozat	10
78	2010.10.14	5	témazáró dolgozat	10
34	2010.10.14	5	témazáró dolgozat	10
29	2010.10.14	4	témazáró dolgozat	10
20	2010.10.14	5	témazáró dolgozat	10
22	2010.10.14	3	témazáró dolgozat	10
57	2010.10.14	5	témazáró dolgozat	10
3	2010.10.14	4	témazáró dolgozat	10
58	2010.10.14	5	témazáró dolgozat	10
30	2010.10.14	5	témazáró dolgozat	10
27	2010.10.14	5	témazáró dolgozat	10
55	2010.10.14	5	témazáró dolgozat	10
99	2010.10.14	3	témazáró dolgozat	10
75	2010.10.14	3	témazáró dolgozat	10
45	2010.10.14	5	témazáró dolgozat	10
91	2010.10.14	5	témazáró dolgozat	10
36	2010.10.14	5	témazáró dolgozat	10
267	2010.10.14	5	szóbeli felelet	10
289	2010.10.14	5	röpdolgozat	12
290	2010.10.14	5	röpdolgozat	12
308	2010.10.14	4	röpdolgozat	12
303	2010.10.14	4	röpdolgozat	12
229	2010.10.14	5	röpdolgozat	12
318	2010.10.14	5	röpdolgozat	12
267	2010.10.14	5	röpdolgozat	12
268	2010.10.14	5	röpdolgozat	12
240	2010.10.14	4	röpdolgozat	12
213	2010.10.14	5	szóbeli felelet	7
237	2010.10.14	5	szóbeli felelet	7
261	2010.10.14	5	szóbeli felelet	7
291	2010.10.14	5	szóbeli felelet	7
372	2010.10.14	4	szóbeli felelet	7
372	2010.10.14	5	szóbeli felelet	7
414	2010.10.14	5	szóbeli felelet	7
7	2010.10.14	5	témazáró dolgozat	12
235	2010.10.14	4	témazáró dolgozat	12
230	2010.10.14	5	témazáró dolgozat	12
296	2010.10.14	3	témazáró dolgozat	12
266	2010.10.14	4	témazáró dolgozat	12
300	2010.10.14	4	témazáró dolgozat	12
287	2010.10.14	4	témazáró dolgozat	12
302	2010.10.14	4	témazáró dolgozat	12
294	2010.10.14	4	témazáró dolgozat	12
291	2010.10.14	5	témazáró dolgozat	4
9	2010.10.15	3	szóbeli felelet	13
212	2010.10.15	3	szóbeli felelet	13
14	2010.10.15	4	szóbeli felelet	13
15	2010.10.15	3	szóbeli felelet	13
16	2010.10.15	3	szóbeli felelet	13
17	2010.10.15	4	szóbeli felelet	13
58	2010.10.15	5	szóbeli felelet	13
25	2010.10.15	4	szóbeli felelet	13
26	2010.10.15	5	szóbeli felelet	13
41	2010.10.15	4	röpdolgozat	12
6	2010.10.15	5	röpdolgozat	12
77	2010.10.15	5	röpdolgozat	12
28	2010.10.15	5	röpdolgozat	12
68	2010.10.15	5	röpdolgozat	12
54	2010.10.15	5	röpdolgozat	12
41	2010.10.15	5	röpdolgozat	12
114	2010.10.15	5	röpdolgozat	12
104	2010.10.15	5	röpdolgozat	12
116	2010.10.15	5	röpdolgozat	12
146	2010.10.15	5	röpdolgozat	12
180	2010.10.15	5	röpdolgozat	12
205	2010.10.15	5	röpdolgozat	12
137	2010.10.15	4	röpdolgozat	12
175	2010.10.15	5	röpdolgozat	12
148	2010.10.15	5	röpdolgozat	12
144	2010.10.15	5	röpdolgozat	12
96	2010.10.15	5	röpdolgozat	12
132	2010.10.15	4	röpdolgozat	12
106	2010.10.15	4	röpdolgozat	12
106	2010.10.15	5	röpdolgozat	12
402	2010.10.15	4	röpdolgozat	11
350	2010.10.15	3	röpdolgozat	11
381	2010.10.15	1	röpdolgozat	11
374	2010.10.15	1	röpdolgozat	11
380	2010.10.15	1	röpdolgozat	11
391	2010.10.15	4	röpdolgozat	11
338	2010.10.15	2	röpdolgozat	11
413	2010.10.15	1	röpdolgozat	11
325	2010.10.15	2	röpdolgozat	11
376	2010.10.15	5	röpdolgozat	11
395	2010.10.15	3	röpdolgozat	11
383	2010.10.15	3	röpdolgozat	11
337	2010.10.15	3	röpdolgozat	11
361	2010.10.15	3	röpdolgozat	11
386	2010.10.15	1	röpdolgozat	11
394	2010.10.15	5	röpdolgozat	11
410	2010.10.15	1	röpdolgozat	11
371	2010.10.15	1	röpdolgozat	11
335	2010.10.15	4	röpdolgozat	11
340	2010.10.15	4	röpdolgozat	11
320	2010.10.15	1	röpdolgozat	11
378	2010.10.15	5	röpdolgozat	11
351	2010.10.15	2	röpdolgozat	11
420	2010.10.15	4	röpdolgozat	11
412	2010.10.15	1	röpdolgozat	11
389	2010.10.15	2	röpdolgozat	11
385	2010.10.15	5	röpdolgozat	11
414	2010.10.15	2	röpdolgozat	11
323	2010.10.15	4	röpdolgozat	11
406	2010.10.15	3	röpdolgozat	11
97	2010.10.15	5	szóbeli felelet	16
327	2010.10.15	4	szóbeli felelet	17
357	2010.10.15	5	szóbeli felelet	17
379	2010.10.15	4	szóbeli felelet	17
341	2010.10.15	5	szóbeli felelet	17
373	2010.10.15	5	szóbeli felelet	17
332	2010.10.15	4	szóbeli felelet	17
343	2010.10.15	4	szóbeli felelet	17
407	2010.10.15	4	szóbeli felelet	17
352	2010.10.15	4	röpdolgozat	12
370	2010.10.15	3	röpdolgozat	12
387	2010.10.15	4	röpdolgozat	12
411	2010.10.15	5	röpdolgozat	12
353	2010.10.15	5	röpdolgozat	12
416	2010.10.15	3	röpdolgozat	12
342	2010.10.15	4	röpdolgozat	12
331	2010.10.15	3	röpdolgozat	12
363	2010.10.15	4	röpdolgozat	12
403	2010.10.15	4	röpdolgozat	12
344	2010.10.15	3	röpdolgozat	12
397	2010.10.15	4	röpdolgozat	12
362	2010.10.15	4	röpdolgozat	12
355	2010.10.15	4	röpdolgozat	12
400	2010.10.15	3	röpdolgozat	12
348	2010.10.15	5	röpdolgozat	12
392	2010.10.15	3	röpdolgozat	12
178	2010.10.15	5	témazáró dolgozat	14
179	2010.10.15	5	témazáró dolgozat	14
319	2010.10.15	5	röpdolgozat	17
289	2010.10.15	3	röpdolgozat	17
235	2010.10.15	5	röpdolgozat	17
265	2010.10.15	5	röpdolgozat	17
228	2010.10.15	5	röpdolgozat	17
246	2010.10.15	5	röpdolgozat	17
244	2010.10.15	5	röpdolgozat	17
240	2010.10.15	1	röpdolgozat	17
241	2010.10.15	3	röpdolgozat	17
294	2010.10.15	4	röpdolgozat	17
142	2010.10.15	5	témazáró dolgozat	14
199	2010.10.15	5	témazáró dolgozat	14
179	2010.10.15	5	témazáró dolgozat	14
294	2010.10.15	4	röpdolgozat	17
319	2010.10.15	5	röpdolgozat	17
235	2010.10.15	5	röpdolgozat	17
142	2010.10.15	5	témazáró dolgozat	14
202	2010.10.15	1	témazáró dolgozat	14
195	2010.10.15	4	témazáró dolgozat	14
199	2010.10.15	5	témazáró dolgozat	14
294	2010.10.15	4	röpdolgozat	17
178	2010.10.15	5	témazáró dolgozat	14
143	2010.10.15	4	témazáró dolgozat	14
240	2010.10.15	1	röpdolgozat	17
333	2010.10.15	2	röpdolgozat	5
396	2010.10.15	5	röpdolgozat	5
422	2010.10.15	2	röpdolgozat	5
352	2010.10.15	5	röpdolgozat	5
384	2010.10.15	5	röpdolgozat	5
415	2010.10.15	4	röpdolgozat	5
357	2010.10.15	5	röpdolgozat	5
370	2010.10.15	3	röpdolgozat	5
345	2010.10.15	5	röpdolgozat	5
423	2010.10.15	4	röpdolgozat	5
329	2010.10.15	5	röpdolgozat	5
388	2010.10.15	3	röpdolgozat	5
354	2010.10.15	5	röpdolgozat	5
353	2010.10.15	4	röpdolgozat	5
409	2010.10.15	5	röpdolgozat	5
347	2010.10.15	4	röpdolgozat	5
328	2010.10.15	4	röpdolgozat	5
339	2010.10.15	3	röpdolgozat	5
352	2010.10.15	5	órai munka	5
225	2010.10.15	5	órai munka	5
279	2010.10.15	5	órai munka	5
297	2010.10.15	4	röpdolgozat	13
361	2010.10.15	4	röpdolgozat	4
394	2010.10.15	3	röpdolgozat	4
378	2010.10.15	5	röpdolgozat	4
410	2010.10.15	4	röpdolgozat	4
395	2010.10.15	4	röpdolgozat	4
372	2010.10.15	4	röpdolgozat	4
380	2010.10.15	3	röpdolgozat	4
391	2010.10.15	4	röpdolgozat	4
420	2010.10.15	4	röpdolgozat	4
371	2010.10.15	3	röpdolgozat	4
413	2010.10.15	4	röpdolgozat	4
402	2010.10.17	5	órai munka	1
381	2010.10.17	5	órai munka	1
374	2010.10.17	5	órai munka	1
391	2010.10.17	5	órai munka	1
338	2010.10.17	5	órai munka	1
325	2010.10.17	5	órai munka	1
395	2010.10.17	5	órai munka	1
383	2010.10.17	5	órai munka	1
418	2010.10.17	5	órai munka	1
337	2010.10.17	5	órai munka	1
386	2010.10.17	5	órai munka	1
410	2010.10.17	5	órai munka	1
371	2010.10.17	5	órai munka	1
335	2010.10.17	5	órai munka	1
401	2010.10.17	5	órai munka	1
378	2010.10.17	5	órai munka	1
351	2010.10.17	5	órai munka	1
412	2010.10.17	5	órai munka	1
406	2010.10.17	5	órai munka	1
382	2010.10.17	5	órai munka	1
375	2010.10.17	5	órai munka	1
399	2010.10.17	5	órai munka	1
332	2010.10.17	5	órai munka	1
425	2010.10.17	5	órai munka	1
403	2010.10.17	5	órai munka	1
421	2010.10.17	5	órai munka	1
405	2010.10.17	5	órai munka	1
343	2010.10.17	5	órai munka	1
326	2010.10.17	5	órai munka	1
369	2010.10.17	5	órai munka	1
355	2010.10.17	5	órai munka	1
377	2010.10.17	5	órai munka	1
407	2010.10.17	5	órai munka	1
330	2010.10.17	5	órai munka	1
348	2010.10.17	5	órai munka	1
321	2010.10.17	5	órai munka	1
392	2010.10.17	5	órai munka	1
7	2010.10.17	5	órai munka	1
39	2010.10.17	5	órai munka	1
13	2010.10.17	5	órai munka	1
48	2010.10.17	5	órai munka	1
31	2010.10.17	5	órai munka	1
94	2010.10.17	5	órai munka	1
82	2010.10.17	5	órai munka	1
41	2010.10.17	5	témazáró dolgozat	19
31	2010.10.17	4	témazáró dolgozat	19
6	2010.10.17	5	témazáró dolgozat	19
53	2010.10.17	5	témazáró dolgozat	19
83	2010.10.17	4	témazáró dolgozat	19
212	2010.10.17	5	témazáró dolgozat	19
84	2010.10.17	4	témazáró dolgozat	19
85	2010.10.17	3	témazáró dolgozat	19
81	2010.10.17	5	témazáró dolgozat	19
89	2010.10.17	5	témazáró dolgozat	19
46	2010.10.17	4	témazáró dolgozat	19
94	2010.10.17	5	témazáró dolgozat	19
15	2010.10.17	3	témazáró dolgozat	19
101	2010.10.17	2	témazáró dolgozat	19
77	2010.10.17	5	témazáró dolgozat	19
76	2010.10.17	3	témazáró dolgozat	19
16	2010.10.17	1	témazáró dolgozat	19
38	2010.10.17	4	témazáró dolgozat	19
63	2010.10.17	5	témazáró dolgozat	19
62	2010.10.17	5	témazáró dolgozat	19
61	2010.10.17	5	témazáró dolgozat	19
67	2010.10.17	5	témazáró dolgozat	19
65	2010.10.17	5	témazáró dolgozat	19
95	2010.10.17	4	témazáró dolgozat	19
24	2010.10.17	5	témazáró dolgozat	19
25	2010.10.17	5	témazáró dolgozat	19
26	2010.10.17	5	témazáró dolgozat	19
35	2010.10.17	5	témazáró dolgozat	19
73	2010.10.17	5	témazáró dolgozat	19
68	2010.10.17	5	témazáró dolgozat	19
33	2010.10.17	5	témazáró dolgozat	19
87	2010.10.17	5	témazáró dolgozat	19
20	2010.10.17	5	témazáró dolgozat	12
34	2010.10.17	5	témazáró dolgozat	12
104	2010.10.17	5	témazáró dolgozat	3
146	2010.10.17	5	témazáró dolgozat	3
205	2010.10.17	4	témazáró dolgozat	3
108	2010.10.17	5	témazáró dolgozat	3
153	2010.10.17	5	témazáró dolgozat	3
426	2010.10.17	4	témazáró dolgozat	3
119	2010.10.17	3	témazáró dolgozat	3
137	2010.10.17	5	témazáró dolgozat	3
175	2010.10.17	5	témazáró dolgozat	3
167	2010.10.17	4	témazáró dolgozat	3
179	2010.10.17	5	témazáró dolgozat	3
168	2010.10.17	4	témazáró dolgozat	3
152	2010.10.17	3	témazáró dolgozat	3
136	2010.10.17	4	témazáró dolgozat	3
156	2010.10.17	4	témazáró dolgozat	3
143	2010.10.17	4	témazáró dolgozat	3
96	2010.10.17	3	témazáró dolgozat	3
142	2010.10.17	5	témazáró dolgozat	3
126	2010.10.17	1	témazáró dolgozat	3
382	2010.10.17	4	szóbeli felelet	5
375	2010.10.17	5	szóbeli felelet	5
399	2010.10.17	4	szóbeli felelet	5
332	2010.10.17	3	szóbeli felelet	5
425	2010.10.17	2	szóbeli felelet	5
403	2010.10.17	5	szóbeli felelet	5
421	2010.10.17	2	szóbeli felelet	5
405	2010.10.17	5	szóbeli felelet	5
343	2010.10.17	4	szóbeli felelet	5
326	2010.10.17	5	szóbeli felelet	5
369	2010.10.17	5	szóbeli felelet	5
355	2010.10.17	5	szóbeli felelet	5
377	2010.10.17	4	szóbeli felelet	5
407	2010.10.17	5	szóbeli felelet	5
330	2010.10.17	5	szóbeli felelet	5
348	2010.10.17	3	szóbeli felelet	5
321	2010.10.17	4	szóbeli felelet	5
392	2010.10.17	5	szóbeli felelet	5
