datum	regenyid	darab
2008.07.01	62	1
2008.07.01	25	1
2008.07.01	62	1
2008.07.01	65	1
2008.07.01	43	1
2008.07.01	17	1
2008.07.01	22	1
2008.07.01	70	1
2008.07.01	52	1
2008.07.02	49	1
2008.07.02	35	1
2008.07.02	53	1
2008.07.02	49	1
2008.07.03	12	1
2008.07.03	65	10
2008.07.03	18	1
2008.07.03	27	1
2008.07.03	27	1
2008.07.03	56	1
2008.07.03	14	1
2008.07.03	34	1
2008.07.03	65	1
2008.07.03	31	1
2008.07.03	8	1
2008.07.03	17	1
2008.07.03	42	1
2008.07.03	4	1
2008.07.03	68	8
2008.07.03	52	1
2008.07.03	55	12
2008.07.03	8	1
2008.07.03	3	1
2008.07.03	66	1
2008.07.03	69	1
2008.07.03	10	1
2008.07.03	16	1
2008.07.03	8	1
2008.07.03	47	1
2008.07.03	27	1
2008.07.03	63	1
2008.07.03	5	1
2008.07.03	62	1
2008.07.03	41	1
2008.07.04	30	1
2008.07.04	2	1
2008.07.04	62	1
2008.07.04	62	1
2008.07.04	60	14
2008.07.04	32	19
2008.07.04	46	1
2008.07.04	38	1
2008.07.04	23	4
2008.07.04	16	1
2008.07.05	14	1
2008.07.05	58	1
2008.07.05	72	1
2008.07.05	63	1
2008.07.06	38	1
2008.07.06	23	1
2008.07.06	38	1
2008.07.06	40	1
2008.07.06	37	9
2008.07.06	25	10
2008.07.06	4	1
2008.07.06	51	1
2008.07.06	15	1
2008.07.06	5	1
2008.07.06	22	1
2008.07.06	35	1
2008.07.06	21	1
2008.07.06	23	19
2008.07.06	40	1
2008.07.06	9	1
2008.07.06	15	1
2008.07.07	23	1
2008.07.07	37	1
2008.07.07	19	1
2008.07.07	29	1
2008.07.07	61	20
2008.07.07	62	1
2008.07.07	27	9
2008.07.07	63	1
2008.07.07	1	1
2008.07.07	49	1
2008.07.07	21	1
2008.07.07	41	3
2008.07.07	53	1
2008.07.07	9	1
2008.07.07	72	4
2008.07.07	1	1
2008.07.07	48	1
2008.07.07	54	3
2008.07.07	4	1
2008.07.07	56	1
2008.07.07	68	1
2008.07.08	30	1
2008.07.08	64	1
2008.07.08	6	4
2008.07.08	34	1
2008.07.08	52	1
2008.07.09	34	1
2008.07.09	29	1
2008.07.09	4	1
2008.07.09	7	1
2008.07.09	59	1
2008.07.09	32	20
2008.07.09	29	1
2008.07.09	52	11
2008.07.09	58	10
2008.07.09	63	1
2008.07.09	55	1
2008.07.09	19	1
2008.07.09	44	1
2008.07.09	19	1
2008.07.09	4	1
2008.07.09	27	1
2008.07.09	56	1
2008.07.09	57	1
2008.07.09	42	1
2008.07.09	44	1
2008.07.09	21	1
2008.07.09	48	1
2008.07.09	42	1
2008.07.09	41	1
2008.07.10	33	15
2008.07.10	19	1
2008.07.10	16	1
2008.07.10	62	1
2008.07.10	39	1
2008.07.10	18	1
2008.07.10	24	20
2008.07.11	19	1
2008.07.11	5	1
2008.07.12	68	19
2008.07.12	25	1
2008.07.12	49	1
2008.07.13	65	1
2008.07.13	71	1
2008.07.13	68	1
2008.07.13	10	1
2008.07.13	38	1
2008.07.13	60	1
2008.07.13	32	4
2008.07.13	64	1
2008.07.13	20	1
2008.07.13	21	1
2008.07.13	14	16
2008.07.13	28	1
2008.07.13	26	1
2008.07.13	10	1
2008.07.13	7	1
2008.07.13	12	10
2008.07.13	56	1
2008.07.13	24	1
2008.07.13	10	1
2008.07.13	25	7
2008.07.13	14	1
2008.07.13	46	1
2008.07.13	58	1
2008.07.13	4	1
2008.07.13	13	1
2008.07.13	8	1
2008.07.13	30	1
2008.07.13	65	1
2008.07.13	11	18
2008.07.13	70	1
2008.07.13	43	1
2008.07.13	63	1
2008.07.14	70	15
2008.07.14	65	1
2008.07.14	25	1
2008.07.14	53	17
2008.07.14	8	1
2008.07.14	11	1
2008.07.15	47	1
2008.07.15	1	9
2008.07.15	54	1
2008.07.15	26	1
2008.07.15	49	1
2008.07.15	12	1
2008.07.16	57	1
2008.07.17	59	1
2008.07.17	35	1
2008.07.17	65	1
2008.07.17	50	1
2008.07.17	64	1
2008.07.17	68	1
2008.07.17	70	1
2008.07.17	27	1
2008.07.17	34	1
2008.07.17	36	1
2008.07.17	29	1
2008.07.18	61	1
2008.07.18	51	1
2008.07.18	41	1
2008.07.18	58	1
2008.07.18	29	1
2008.07.18	25	1
2008.07.18	58	2
2008.07.18	14	1
2008.07.18	26	20
2008.07.18	9	1
2008.07.18	8	1
2008.07.18	14	1
2008.07.18	10	1
2008.07.18	65	1
2008.07.18	59	1
2008.07.18	35	1
2008.07.18	61	1
2008.07.18	11	1
2008.07.18	26	1
2008.07.18	46	4
2008.07.18	57	14
2008.07.18	19	1
2008.07.18	56	1
2008.07.18	18	6
2008.07.18	49	1
2008.07.18	66	1
2008.07.18	72	1
2008.07.18	46	13
2008.07.18	20	1
2008.07.18	7	1
2008.07.18	32	8
2008.07.18	12	1
2008.07.18	22	1
2008.07.18	70	1
2008.07.18	12	1
2008.07.18	60	1
2008.07.18	23	1
2008.07.18	53	1
2008.07.18	48	1
2008.07.18	56	2
2008.07.18	3	2
2008.07.18	31	6
2008.07.18	24	1
2008.07.18	12	2
2008.07.18	20	11
2008.07.19	45	5
2008.07.19	9	1
2008.07.19	72	1
2008.07.19	4	1
2008.07.19	16	1
2008.07.19	65	1
2008.07.19	59	1
2008.07.19	53	1
2008.07.19	60	2
2008.07.19	45	1
2008.07.20	24	1
2008.07.20	54	8
2008.07.20	55	13
2008.07.20	48	1
2008.07.20	71	1
2008.07.20	33	1
2008.07.20	39	1
2008.07.20	6	1
2008.07.20	5	1
2008.07.20	18	1
2008.07.20	50	14
2008.07.20	15	20
2008.07.20	6	1
2008.07.20	48	5
2008.07.20	59	14
2008.07.20	49	1
2008.07.20	71	8
2008.07.20	4	1
2008.07.20	29	1
2008.07.20	38	1
2008.07.20	42	1
2008.07.20	32	1
2008.07.20	54	1
2008.07.21	38	1
2008.07.21	13	1
2008.07.21	69	1
2008.07.21	38	1
2008.07.21	72	1
2008.07.21	20	1
2008.07.21	24	1
2008.07.21	48	1
2008.07.21	70	1
2008.07.21	56	1
2008.07.21	69	7
2008.07.21	45	1
2008.07.21	20	1
2008.07.21	48	20
2008.07.21	8	1
2008.07.21	20	1
2008.07.21	35	9
2008.07.21	3	1
2008.07.21	68	1
2008.07.21	14	1
2008.07.22	40	1
2008.07.22	56	1
2008.07.22	20	19
2008.07.22	64	1
2008.07.22	35	1
2008.07.22	5	1
2008.07.22	52	18
2008.07.22	6	18
2008.07.22	65	1
2008.07.22	55	1
2008.07.22	53	1
2008.07.22	63	1
2008.07.23	20	1
2008.07.23	25	1
2008.07.23	11	1
2008.07.23	40	1
2008.07.23	56	1
2008.07.23	39	10
2008.07.23	31	1
2008.07.23	32	1
2008.07.23	8	1
2008.07.23	11	3
2008.07.23	61	1
2008.07.23	34	1
2008.07.23	22	1
2008.07.23	29	1
2008.07.23	54	4
2008.07.23	64	5
2008.07.23	26	1
2008.07.24	37	1
2008.07.24	9	1
2008.07.24	27	1
2008.07.24	34	1
2008.07.25	57	1
2008.07.25	49	18
2008.07.25	54	1
2008.07.25	28	1
2008.07.25	4	1
2008.07.25	67	1
2008.07.25	42	1
2008.07.25	37	11
2008.07.25	20	1
2008.07.25	23	1
2008.07.26	53	2
2008.07.26	18	1
2008.07.26	67	14
2008.07.26	57	1
2008.07.26	38	1
2008.07.26	22	2
2008.07.26	16	1
2008.07.26	3	1
2008.07.26	56	1
2008.07.26	5	1
2008.07.26	36	1
2008.07.26	2	1
2008.07.26	5	1
2008.07.26	63	1
2008.07.26	65	1
2008.07.26	6	1
2008.07.26	6	1
2008.07.26	54	1
2008.07.26	23	1
2008.07.26	43	1
2008.07.26	37	1
2008.07.26	22	9
2008.07.26	39	1
2008.07.26	55	1
2008.07.26	55	1
2008.07.27	60	1
2008.07.27	42	9
2008.07.27	14	1
2008.07.27	6	1
2008.07.27	58	1
2008.07.27	34	8
2008.07.27	68	1
2008.07.27	11	1
2008.07.27	67	10
2008.07.27	50	1
2008.07.27	65	1
2008.07.27	6	1
2008.07.27	21	1
2008.07.27	55	1
2008.07.27	67	1
2008.07.27	46	1
2008.07.27	4	1
2008.07.27	14	1
2008.07.27	16	20
2008.07.28	5	1
2008.07.28	26	1
2008.07.28	9	1
2008.07.28	42	1
2008.07.28	52	1
2008.07.28	56	1
2008.07.28	64	1
2008.07.28	43	1
2008.07.28	40	1
2008.07.28	23	7
2008.07.29	17	1
2008.07.29	19	1
2008.07.29	42	1
2008.07.29	39	1
2008.07.29	54	1
2008.07.29	61	1
2008.07.29	68	1
2008.07.29	39	1
2008.07.29	58	6
2008.07.29	5	3
2008.07.30	35	1
2008.07.30	32	1
2008.07.30	15	1
2008.07.30	13	1
2008.07.30	53	1
2008.07.30	15	1
2008.07.30	29	1
2008.07.30	32	6
2008.07.30	11	12
2008.07.30	48	1
2008.07.30	17	1
2008.07.30	50	1
2008.07.31	9	4
2008.07.31	42	1
2008.07.31	58	1
2008.07.31	38	1
2008.07.31	10	7
2008.08.01	22	1
2008.08.01	35	1
2008.08.02	4	1
2008.08.02	34	1
2008.08.02	45	1
2008.08.02	54	1
2008.08.02	50	19
2008.08.02	1	2
2008.08.02	69	1
2008.08.02	66	1
2008.08.02	50	8
2008.08.02	23	1
2008.08.02	7	1
2008.08.02	44	1
2008.08.02	6	14
2008.08.02	56	13
2008.08.02	56	1
2008.08.02	72	1
2008.08.02	29	1
2008.08.02	6	13
2008.08.02	42	1
2008.08.02	68	1
2008.08.02	26	1
2008.08.02	61	1
2008.08.02	33	1
2008.08.02	41	1
2008.08.02	16	1
2008.08.02	50	1
2008.08.02	51	1
2008.08.02	58	1
2008.08.02	2	1
2008.08.02	41	1
2008.08.02	22	1
2008.08.02	61	1
2008.08.02	47	6
2008.08.02	2	1
2008.08.02	7	4
2008.08.02	68	1
2008.08.02	57	1
2008.08.02	23	1
2008.08.02	53	1
2008.08.02	26	1
2008.08.02	17	1
2008.08.02	35	1
2008.08.02	44	1
2008.08.02	44	1
2008.08.02	47	1
2008.08.02	24	1
2008.08.02	27	1
2008.08.02	12	1
2008.08.02	48	17
2008.08.02	2	1
2008.08.02	51	1
2008.08.02	72	1
2008.08.02	24	6
2008.08.02	66	1
2008.08.02	3	1
2008.08.02	52	1
2008.08.02	71	1
2008.08.02	67	1
2008.08.02	19	1
2008.08.02	15	1
2008.08.02	36	1
2008.08.02	29	1
2008.08.02	43	5
2008.08.02	53	1
2008.08.02	6	1
2008.08.02	72	1
2008.08.02	68	1
2008.08.02	20	16
2008.08.02	25	1
2008.08.02	28	1
2008.08.03	53	5
2008.08.03	7	19
2008.08.03	31	1
2008.08.03	40	1
2008.08.03	1	1
2008.08.03	31	1
2008.08.03	9	1
2008.08.03	14	1
2008.08.03	38	1
2008.08.03	51	4
2008.08.03	25	1
2008.08.03	22	1
2008.08.03	15	1
2008.08.03	23	1
2008.08.03	8	1
2008.08.03	32	9
2008.08.03	26	1
2008.08.03	60	1
2008.08.03	41	13
2008.08.03	39	1
2008.08.03	60	1
2008.08.03	50	1
2008.08.03	63	1
2008.08.03	31	14
2008.08.03	29	1
2008.08.03	16	1
2008.08.03	42	7
2008.08.03	18	1
2008.08.03	10	1
2008.08.03	39	10
2008.08.03	11	1
2008.08.03	31	1
2008.08.03	45	1
2008.08.03	22	1
2008.08.03	37	1
2008.08.03	31	1
2008.08.03	51	1
2008.08.03	37	1
2008.08.04	49	1
2008.08.04	22	1
2008.08.04	7	1
2008.08.04	62	13
2008.08.04	71	1
2008.08.04	69	16
2008.08.04	36	1
2008.08.04	2	1
2008.08.04	37	1
2008.08.04	33	1
2008.08.04	11	1
2008.08.04	26	1
2008.08.04	22	1
2008.08.04	32	1
2008.08.04	61	1
2008.08.04	2	1
2008.08.04	1	1
2008.08.04	37	1
2008.08.04	55	1
2008.08.04	63	1
2008.08.04	67	1
2008.08.04	13	1
2008.08.04	45	1
2008.08.04	57	1
2008.08.04	48	1
2008.08.04	22	1
2008.08.04	71	1
2008.08.04	41	1
2008.08.04	5	1
2008.08.04	23	1
2008.08.04	55	1
2008.08.04	8	1
2008.08.05	27	1
2008.08.05	2	1
2008.08.05	61	1
2008.08.05	26	1
2008.08.05	25	1
2008.08.05	62	1
2008.08.05	3	1
2008.08.05	48	1
2008.08.05	48	1
2008.08.05	64	7
2008.08.05	65	11
2008.08.05	36	1
2008.08.05	42	1
2008.08.06	36	1
2008.08.06	9	1
2008.08.06	59	1
2008.08.06	19	17
2008.08.06	10	1
2008.08.06	28	1
2008.08.06	21	1
2008.08.06	18	5
2008.08.06	13	1
2008.08.06	45	6
2008.08.06	10	1
2008.08.06	23	1
2008.08.06	55	1
2008.08.06	54	1
2008.08.07	65	1
2008.08.07	16	1
2008.08.07	33	1
2008.08.07	48	1
2008.08.07	64	1
2008.08.07	40	1
2008.08.07	10	1
2008.08.07	12	1
2008.08.07	28	14
2008.08.07	72	1
2008.08.07	63	1
2008.08.07	18	1
2008.08.07	49	3
2008.08.07	46	1
2008.08.07	23	1
2008.08.07	17	1
2008.08.07	18	1
2008.08.07	38	12
2008.08.07	36	2
2008.08.07	3	1
2008.08.07	35	1
2008.08.07	41	7
2008.08.07	27	1
2008.08.07	70	1
2008.08.07	18	1
2008.08.07	51	1
2008.08.07	58	6
2008.08.07	68	1
2008.08.07	43	18
2008.08.07	44	1
2008.08.07	55	5
2008.08.07	40	1
2008.08.07	31	1
2008.08.07	62	15
2008.08.07	10	1
2008.08.07	52	1
2008.08.07	32	1
2008.08.07	46	1
2008.08.07	4	1
2008.08.08	47	1
2008.08.08	70	18
2008.08.08	53	1
2008.08.08	3	1
2008.08.08	71	1
2008.08.08	6	1
2008.08.08	53	1
2008.08.08	47	1
2008.08.08	37	18
2008.08.08	12	1
2008.08.08	23	1
2008.08.08	20	1
2008.08.08	2	1
2008.08.08	44	1
2008.08.08	50	1
2008.08.08	68	1
2008.08.08	58	1
2008.08.08	65	1
2008.08.08	47	1
2008.08.08	11	1
2008.08.08	70	1
2008.08.08	4	1
2008.08.08	13	1
2008.08.08	72	1
2008.08.08	5	2
2008.08.08	9	1
2008.08.08	41	1
2008.08.08	26	1
2008.08.08	64	11
2008.08.08	32	1
2008.08.08	11	1
2008.08.08	36	18
2008.08.08	39	1
2008.08.08	9	8
2008.08.08	25	6
2008.08.08	1	1
2008.08.08	50	1
2008.08.08	56	1
2008.08.09	52	16
2008.08.09	47	1
2008.08.09	60	1
2008.08.09	22	1
2008.08.09	3	1
2008.08.09	34	1
2008.08.09	65	1
2008.08.09	11	1
2008.08.09	22	1
2008.08.09	23	1
2008.08.09	71	1
2008.08.09	29	1
2008.08.09	61	1
2008.08.09	69	1
2008.08.09	29	1
2008.08.09	42	1
2008.08.09	11	1
2008.08.09	41	1
2008.08.09	24	1
2008.08.09	54	1
2008.08.09	11	1
2008.08.09	22	1
2008.08.09	72	15
2008.08.09	41	1
2008.08.09	45	1
2008.08.09	52	1
2008.08.09	11	1
2008.08.09	21	1
2008.08.09	33	12
2008.08.09	31	1
2008.08.09	5	1
2008.08.09	14	1
2008.08.09	60	1
2008.08.09	3	12
2008.08.09	55	1
2008.08.09	22	1
2008.08.10	11	1
2008.08.10	14	1
2008.08.10	58	1
2008.08.10	23	1
2008.08.10	14	1
2008.08.11	39	1
2008.08.11	26	1
2008.08.12	1	1
2008.08.12	61	1
2008.08.12	2	1
2008.08.12	1	1
2008.08.12	5	1
2008.08.12	22	1
2008.08.12	70	1
2008.08.12	23	13
2008.08.12	50	1
2008.08.12	20	1
2008.08.12	65	1
2008.08.12	29	15
2008.08.12	29	1
2008.08.12	2	1
2008.08.12	65	1
2008.08.12	37	1
2008.08.12	10	1
2008.08.12	58	1
2008.08.12	31	1
2008.08.12	51	1
2008.08.12	17	1
2008.08.12	30	16
2008.08.12	11	1
2008.08.13	4	1
2008.08.13	66	1
2008.08.13	19	12
2008.08.13	68	1
2008.08.14	70	1
2008.08.14	61	1
2008.08.14	29	1
2008.08.14	59	1
2008.08.14	58	1
2008.08.14	71	12
2008.08.15	28	1
2008.08.15	42	1
2008.08.15	67	1
2008.08.15	51	1
2008.08.15	22	14
2008.08.15	2	1
2008.08.15	26	14
2008.08.16	13	1
2008.08.16	6	1
2008.08.16	1	7
2008.08.16	9	1
2008.08.16	39	1
2008.08.16	59	1
2008.08.16	64	13
2008.08.16	34	1
2008.08.16	40	1
2008.08.16	7	1
2008.08.16	49	1
2008.08.16	17	1
2008.08.16	19	1
2008.08.16	66	1
2008.08.16	2	1
2008.08.16	26	1
2008.08.16	25	1
2008.08.16	4	1
2008.08.16	43	1
2008.08.16	71	1
2008.08.17	18	6
2008.08.17	52	1
2008.08.17	65	1
2008.08.17	6	1
2008.08.17	7	1
2008.08.17	20	1
2008.08.17	20	1
2008.08.17	36	1
2008.08.17	63	1
2008.08.17	58	1
2008.08.17	9	1
2008.08.17	49	1
2008.08.17	23	1
2008.08.17	57	18
2008.08.18	20	1
2008.08.18	54	1
2008.08.18	57	1
2008.08.18	47	1
2008.08.18	22	1
2008.08.18	53	2
2008.08.18	16	1
2008.08.18	20	8
2008.08.18	53	1
2008.08.18	9	20
2008.08.18	63	1
2008.08.18	14	13
2008.08.18	50	1
2008.08.19	49	1
2008.08.19	1	1
2008.08.19	58	1
2008.08.19	42	1
2008.08.19	71	1
2008.08.19	54	1
2008.08.19	59	18
2008.08.19	38	1
2008.08.19	48	20
2008.08.19	69	1
2008.08.19	1	20
2008.08.20	50	1
2008.08.20	36	1
2008.08.20	43	1
2008.08.20	55	1
2008.08.20	42	1
2008.08.20	32	1
2008.08.20	57	1
2008.08.20	43	1
2008.08.20	35	1
2008.08.20	20	1
2008.08.20	44	1
2008.08.20	52	1
2008.08.20	21	1
2008.08.20	54	1
2008.08.20	3	1
2008.08.20	54	1
2008.08.20	60	1
2008.08.20	22	1
2008.08.20	36	15
2008.08.20	55	1
2008.08.20	48	1
2008.08.20	12	1
2008.08.21	72	1
2008.08.21	16	1
2008.08.21	26	1
2008.08.21	44	5
2008.08.21	41	1
2008.08.21	71	1
2008.08.21	24	19
2008.08.21	3	12
2008.08.21	49	1
2008.08.21	34	1
2008.08.21	40	1
2008.08.21	30	12
2008.08.21	21	1
2008.08.21	44	1
2008.08.21	31	1
2008.08.21	69	3
2008.08.21	50	15
2008.08.21	55	1
2008.08.21	10	1
2008.08.21	3	1
2008.08.21	23	1
2008.08.21	68	1
2008.08.21	33	1
2008.08.22	23	13
2008.08.22	40	8
2008.08.22	72	20
2008.08.22	24	1
2008.08.22	13	1
2008.08.22	15	1
2008.08.22	38	1
2008.08.22	24	1
2008.08.22	30	1
2008.08.22	35	6
2008.08.22	62	1
2008.08.22	41	1
2008.08.22	22	1
2008.08.22	55	1
2008.08.22	6	1
2008.08.22	42	1
2008.08.22	49	1
2008.08.22	67	1
2008.08.22	36	2
2008.08.22	8	1
2008.08.22	19	1
2008.08.22	43	1
2008.08.23	26	1
2008.08.23	13	1
2008.08.23	9	1
2008.08.23	47	1
2008.08.23	29	1
2008.08.23	25	3
2008.08.23	22	4
2008.08.23	5	1
2008.08.23	45	1
2008.08.23	13	12
2008.08.23	27	6
2008.08.23	60	5
2008.08.23	54	1
2008.08.24	41	20
2008.08.24	5	1
2008.08.25	5	1
2008.08.25	50	5
2008.08.25	39	1
2008.08.25	13	9
2008.08.25	30	1
2008.08.25	30	1
2008.08.26	15	1
2008.08.26	53	1
2008.08.26	26	1
2008.08.26	20	1
2008.08.26	67	1
2008.08.26	48	1
2008.08.26	19	1
2008.08.26	50	1
2008.08.27	50	12
2008.08.27	62	1
2008.08.27	38	1
2008.08.28	23	6
2008.08.28	68	1
2008.08.28	66	1
2008.08.28	16	4
2008.08.29	21	1
2008.08.29	56	1
2008.08.29	44	1
2008.08.29	7	1
2008.08.30	49	1
2008.08.30	71	14
2008.08.30	8	18
2008.08.30	20	1
2008.08.30	5	1
2008.08.30	16	18
2008.08.30	71	1
2008.08.30	26	1
2008.08.30	3	1
2008.08.30	70	1
2008.08.30	50	19
2008.08.30	3	1
2008.08.30	11	1
2008.08.30	15	8
2008.08.30	6	1
2008.08.30	54	1
2008.08.30	54	6
2008.08.30	58	1
2008.08.30	36	1
2008.08.30	27	1
2008.08.30	5	1
2008.08.30	25	1
2008.08.30	28	1
2008.08.30	1	1
2008.08.30	71	1
2008.08.30	55	1
2008.08.30	16	1
2008.08.30	64	16
2008.08.30	46	1
2008.08.30	22	1
2008.08.30	34	1
2008.08.30	25	1
2008.08.30	4	1
2008.08.30	52	1
2008.08.30	55	1
2008.08.30	57	1
2008.08.30	68	1
2008.08.30	9	1
2008.08.30	56	8
2008.08.30	22	1
2008.08.30	61	1
2008.08.30	52	1
2008.08.31	7	1
2008.08.31	71	1
2008.08.31	49	1
2008.08.31	6	1
2008.08.31	29	1
2008.08.31	23	1
2008.08.31	42	1
2008.08.31	62	9
2008.08.31	28	1
2008.08.31	55	1
2008.08.31	64	11
2008.08.31	62	11
2008.08.31	21	1
2008.08.31	24	1
2008.09.01	68	11
2008.09.01	68	1
2008.09.01	3	1
2008.09.01	20	1
2008.09.01	39	1
2008.09.01	23	1
2008.09.01	15	1
2008.09.01	32	1
2008.09.01	30	1
2008.09.01	45	7
2008.09.01	41	1
2008.09.01	56	16
2008.09.01	24	1
2008.09.01	21	1
2008.09.01	16	1
2008.09.01	22	1
2008.09.02	2	1
2008.09.02	24	1
2008.09.02	60	1
2008.09.02	9	1
2008.09.02	10	1
2008.09.02	55	1
2008.09.02	17	1
2008.09.02	58	1
2008.09.02	29	1
2008.09.02	18	1
2008.09.03	37	1
2008.09.03	31	1
2008.09.03	70	1
2008.09.03	52	1
2008.09.03	32	1
2008.09.04	37	1
2008.09.04	55	20
2008.09.04	23	1
2008.09.04	3	1
2008.09.04	21	1
2008.09.04	45	1
2008.09.04	40	1
2008.09.04	60	1
2008.09.04	27	16
2008.09.04	35	1
2008.09.04	39	1
2008.09.04	24	1
2008.09.04	32	10
2008.09.04	55	1
2008.09.04	28	1
2008.09.04	67	1
2008.09.04	5	19
2008.09.04	63	1
2008.09.04	55	1
2008.09.04	65	1
2008.09.04	51	1
2008.09.04	31	14
2008.09.04	21	1
2008.09.04	18	6
2008.09.04	26	1
2008.09.04	39	1
2008.09.04	2	18
2008.09.04	53	1
2008.09.04	59	1
2008.09.04	37	2
2008.09.04	62	1
2008.09.04	6	1
2008.09.04	22	1
2008.09.04	3	1
2008.09.04	3	1
2008.09.04	70	1
2008.09.04	40	1
2008.09.04	68	1
2008.09.04	68	1
2008.09.04	53	1
2008.09.04	50	1
2008.09.04	60	5
2008.09.04	54	1
2008.09.04	71	1
2008.09.04	44	1
2008.09.04	51	1
2008.09.04	18	1
2008.09.04	28	1
2008.09.04	64	14
2008.09.04	70	1
2008.09.04	7	1
2008.09.04	36	16
2008.09.04	68	1
2008.09.04	29	1
2008.09.04	19	1
2008.09.04	46	1
2008.09.04	35	1
2008.09.05	72	16
2008.09.05	31	1
2008.09.06	40	1
2008.09.06	33	1
2008.09.06	26	11
2008.09.06	37	1
2008.09.06	3	1
2008.09.06	31	1
2008.09.06	4	1
2008.09.07	50	1
2008.09.07	68	1
2008.09.07	1	1
2008.09.07	33	1
2008.09.07	60	13
2008.09.07	25	3
2008.09.07	52	1
2008.09.07	9	1
2008.09.07	5	1
2008.09.07	30	8
2008.09.07	72	1
2008.09.07	57	1
2008.09.07	67	1
2008.09.07	2	1
2008.09.07	60	2
2008.09.08	27	1
2008.09.08	4	1
2008.09.08	47	5
2008.09.08	52	1
2008.09.08	52	1
2008.09.08	7	1
2008.09.08	62	8
2008.09.08	71	1
2008.09.08	70	1
2008.09.08	31	1
2008.09.08	53	1
2008.09.08	34	1
2008.09.08	10	1
2008.09.08	47	16
2008.09.09	5	16
2008.09.09	22	1
2008.09.09	59	1
2008.09.09	48	1
2008.09.09	18	1
2008.09.09	29	1
2008.09.09	54	1
2008.09.09	61	1
2008.09.09	51	1
2008.09.09	9	19
2008.09.09	71	1
2008.09.09	63	6
2008.09.09	60	1
2008.09.09	69	1
2008.09.09	70	1
2008.09.09	31	1
2008.09.09	4	1
2008.09.10	53	1
2008.09.10	70	1
2008.09.10	24	12
2008.09.10	43	1
2008.09.10	9	1
2008.09.10	61	8
2008.09.10	22	1
2008.09.10	11	1
2008.09.10	63	4
2008.09.10	51	1
2008.09.10	62	1
2008.09.10	57	1
2008.09.10	27	1
2008.09.10	54	19
2008.09.10	70	1
2008.09.10	24	1
2008.09.10	62	1
2008.09.10	17	1
2008.09.10	49	1
2008.09.10	44	1
2008.09.10	26	1
2008.09.10	56	15
2008.09.10	6	1
2008.09.10	65	1
2008.09.10	72	1
2008.09.10	39	7
2008.09.10	59	1
2008.09.10	31	1
2008.09.10	48	1
2008.09.10	60	2
2008.09.10	14	1
2008.09.10	15	4
2008.09.10	21	1
2008.09.10	5	1
2008.09.11	8	1
2008.09.11	72	1
2008.09.11	49	1
2008.09.11	31	1
2008.09.11	11	1
2008.09.11	3	10
2008.09.11	26	1
2008.09.11	46	4
2008.09.11	41	1
2008.09.11	26	1
2008.09.11	4	1
2008.09.11	39	1
2008.09.11	32	1
2008.09.12	52	1
2008.09.12	11	1
2008.09.12	55	1
2008.09.12	67	1
2008.09.12	50	1
2008.09.12	54	1
2008.09.12	62	1
2008.09.12	4	7
2008.09.12	3	1
2008.09.12	47	1
2008.09.12	2	1
2008.09.12	41	2
2008.09.12	31	11
2008.09.12	49	2
2008.09.12	8	3
2008.09.12	19	1
2008.09.12	16	1
2008.09.12	71	1
2008.09.12	20	1
2008.09.12	41	1
2008.09.12	48	1
2008.09.12	21	17
2008.09.12	27	1
2008.09.12	45	1
2008.09.12	32	1
2008.09.12	56	1
2008.09.13	30	1
2008.09.13	36	1
2008.09.13	5	2
2008.09.13	11	1
2008.09.13	5	1
2008.09.13	12	1
2008.09.13	23	1
2008.09.13	53	1
2008.09.13	59	1
2008.09.13	57	1
2008.09.13	51	1
2008.09.13	14	1
2008.09.13	29	1
2008.09.13	38	1
2008.09.13	63	1
2008.09.13	28	7
2008.09.13	71	1
2008.09.13	51	17
2008.09.13	50	1
2008.09.13	33	1
2008.09.13	32	1
2008.09.13	26	1
2008.09.13	44	1
2008.09.13	69	4
2008.09.14	27	1
2008.09.14	35	1
2008.09.14	4	13
2008.09.14	69	7
2008.09.14	67	1
2008.09.14	53	1
2008.09.14	10	18
2008.09.14	50	1
2008.09.14	6	1
2008.09.15	62	1
2008.09.15	60	1
2008.09.15	17	1
2008.09.15	22	1
2008.09.15	7	1
2008.09.15	66	1
2008.09.15	29	10
2008.09.15	58	1
2008.09.15	47	12
2008.09.15	13	13
2008.09.15	21	1
2008.09.15	43	1
2008.09.15	68	10
2008.09.15	9	1
2008.09.15	44	12
2008.09.15	30	1
2008.09.15	43	1
2008.09.15	16	1
2008.09.15	34	1
2008.09.15	51	1
2008.09.15	42	1
2008.09.15	37	14
2008.09.15	41	3
2008.09.15	42	1
2008.09.15	4	1
2008.09.15	5	1
2008.09.15	51	1
2008.09.15	7	1
2008.09.15	71	1
2008.09.15	59	1
2008.09.15	34	1
2008.09.15	56	2
2008.09.15	45	7
2008.09.15	28	1
2008.09.15	47	19
2008.09.15	71	1
2008.09.15	48	1
2008.09.15	59	1
2008.09.15	37	1
2008.09.15	26	1
2008.09.15	5	1
2008.09.15	49	1
2008.09.15	18	1
2008.09.15	48	4
2008.09.15	42	1
2008.09.15	24	7
2008.09.15	24	1
2008.09.15	70	1
2008.09.15	64	1
2008.09.15	49	1
2008.09.15	43	1
2008.09.15	38	1
2008.09.15	63	1
2008.09.15	43	1
2008.09.15	51	1
2008.09.15	31	1
2008.09.15	56	1
2008.09.15	42	1
